keyword	url	commit
gcc workaround	 https://github.com/MontaVista-OpenSourceTechnology/poky/commit/5bf43c8c29bd334c5da6b1343f408171b2b0dc30	gcc: Dropping mips workaroundI've tested without this and the ptest results for mips are the same withand without it so the issue this was fixing in gcc 9 was likely resolvedby gcc 11.(From OE-Core rev: 567e199862acb948cb8b3361010a9ec221147c41)Signed-off-by: Richard Purdie <richard.purdie@linuxfoundation.org>
gcc workaround	 https://github.com/PKRoma/linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/intel/gvt-linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/jpbrucker/linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/sekiguchi-nagisa/Aquarius-cxx/commit/893bccae0493e5fa8c87e49718c7779097b9bac3	add workaround for gcc
gcc workaround	 https://github.com/c3lang/c3c/commit/3a75032ba9bd31a4ebe843a63bcb38dea0f200c2	Workaround for GCC warning.
gcc workaround	 https://github.com/sekiguchi-nagisa/Aquarius-cxx/commit/abdfdd1affbccbecb31e73cc99b67390c9e95243	add workaround for gcc
gcc workaround	 https://github.com/sekiguchi-nagisa/Aquarius-cxx/commit/d2c2ccbe0945bcabcba90b911b68606e37c4cb0a	add workaround for gcc
gcc workaround	 https://github.com/Emerald-Phoenix/odroidn1-kernel/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/ljfranklin/deployments/commit/ff5acf4a116128705eb1bc612bbbf52099a40847	Workaround gcc 11 issues
gcc workaround	 https://github.com/neovim/neovim/commit/04985f69ebd7bfb3fc4ebf369593672b1f0cbe4c	fix(ci): Remove gcc@8/gcc@9 homebrew workaround
gcc workaround	 https://github.com/google/highway/commit/b7fd380f3eb9976109a0153eb730da9f4f3b506d	const& for vector args in noinline - windows GCC workaround, refs #332PiperOrigin-RevId: 392384005
gcc workaround	 https://github.com/sailfishos/testrunner-lite/commit/5b0f6267a36781126a3bf1d50d15b827502c82a1	[testrunner-lite] Workaround gcc 10.3.0 problems. JB#55239Signed-off-by: Matti Kosola <matti.kosola@jolla.com>
gcc workaround	 https://github.com/kokkos/kokkos/commit/27c86eba7def35936e15997c28b96bfa5a05149e	Workaround GCC bugGuard definition of infinity numeric trait for GCC version >= 7.1
gcc workaround	 https://github.com/robertlinux/yocto/commit/5bf43c8c29bd334c5da6b1343f408171b2b0dc30	gcc: Dropping mips workaroundI've tested without this and the ptest results for mips are the same withand without it so the issue this was fixing in gcc 9 was likely resolvedby gcc 11.(From OE-Core rev: 567e199862acb948cb8b3361010a9ec221147c41)Signed-off-by: Richard Purdie <richard.purdie@linuxfoundation.org>
gcc workaround	 https://github.com/evadot/freebsd-ports/commit/8f6de3a4e36590748b26b579be9554e0742d572d	Add workaround for Fortran frontend to GCC 10.PR:
gcc workaround	 https://github.com/evadot/freebsd-ports/commit/9657fec72cb89da33430eb1afd6e9de308de9de0	Add workaround for Fortran frontend in GCC 10.PR:
gcc workaround	 https://github.com/c0der88/webrtc/commit/d71e5918945bfe3d13f77fc6cc196b9ee2113d11	Delete a gcc workaround in rtc::FinalRefCountedObjectwith bot using old version of gcc removed, this workaround is not needed.Bug: webrtc:12481Change-Id: Ib1bfb6260c7ff5688c39fa05e8a62225700b9f27Reviewed-on: https://webrtc-review.googlesource.com/c/src/+/213187Reviewed-by: Mirko Bonadei <mbonadei@webrtc.org>Commit-Queue: Danil Chapovalov <danilchap@webrtc.org>Cr-Commit-Position: refs/heads/master@{#33592}
gcc workaround	 https://github.com/pro-bitcoin/pro-bitcoin/commit/003523d239aa41533482313aa3fd97c00641d69e	Merge bitcoin/bitcoin#24338: util: Work around libstdc++ create_directories issueb223c3c21e89f6af76b5401413880923f7c444d6 test: Add functional test for symlinked blocks directory (laanwj)ddb75c2e87a60ed24065bdf0c3bfabf4e058cef1 test: Add fs_tests/create_directories unit test (Hennadii Stepanov)1f46b6e46e1454b91ff7ceb31853bc440952f8eb util: Work around libstdc++ create_directories issue (laanwj)Pull request description:  Work around libstdc++ issue [PR101510] with create_directories where the leaf already exists as a symlink. Fixes #24257, introduced by the switch to `std::filesystem`. It is meant to be more thorough than #24266, which worked around one instance of the problem.  The issue was [fixed upstream](https://gcc.gnu.org/git/?p=gcc.git;a=commit;h=124eaa50e0a34f5f89572c1aa812c50979da58fc), but unfortunately we'll have to carry a fix for it for a while.  This introduces a function `fs::create_directories` which wraps  `std::filesystem::create_directories`. This allows easiliy reverting the  workaround when it is no longer necessary.ACKs for top commit:  jonatack:    re-ACK b223c3c21e89f6af76b5401413880923f7c444d6 per `git range-diff df08250 67019cd b223c3c`  hebasto:    re-ACK b223c3c21e89f6af76b5401413880923f7c444d6  w0xlt:    re-ACK b223c3c  vasild:    ACK b223c3c21e89f6af76b5401413880923f7c444d6Tree-SHA512: 028321717c8b10d16185c3711b35da6b05fb7aa31cee1c8c7e754e92bf5a0b02719a3785cd0f6f8bf052b3bd759f644af212320672baabc9e44e0b93ba464abc
gcc workaround	 https://github.com/kotatogram/kotatogram-desktop/commit/e26fc26d7d739e99e9ff17dfa1003193c550cb9e	Workaround gcc bug
gcc workaround	 https://github.com/oxen-io/lokinet/commit/5765c128ad944c15328d11ad620c95c47f9bb3d9	Remove gcc-5 workaround (#1360)
gcc workaround	 https://github.com/herrnst/dddvb-linux-kernel/commit/6563139d90ad6178a990d051c7980f0998b5d2e8	powerpc: remove GCC version check for UPD_CONSTRNow that GCC 5.1 is the minimum supported version, we can drop thisworkaround for older versions of GCC. This adversely affected clang,too.Cc: Michael Ellerman <mpe@ellerman.id.au>Cc: Benjamin Herrenschmidt <benh@kernel.crashing.org>Cc: Paul Mackerras <paulus@samba.org>Cc: Segher Boessenkool <segher@kernel.crashing.org>Cc: Christophe Leroy <christophe.leroy@csgroup.eu>Cc: linuxppc-dev@lists.ozlabs.orgSigned-off-by: Nick Desaulniers <ndesaulniers@google.com>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/Robbbert/store1/commit/c7adaa808f02615b3f3979e1dcd6122e60ba5dbc	Use gcc broken friend workaround also with clang 8 (#6933)* Use gcc broken friend workaround also with clang 8
gcc workaround	 https://github.com/facebookincubator/BOLT/commit/d9eb6c7cf55f88b28bdc6edad2eb45d0d52dfa1a	[libc++abi] Remove workarounds for missing -Wno-exceptions on older GCCshttps://gcc.gnu.org/bugzilla/show_bug.cgi?id=97675 has now been resolvedin GCC 11, so we can remove those workarounds.Differential Revision: https://reviews.llvm.org/D109188
gcc workaround	 https://github.com/dankan1890/mewui/commit/c7adaa808f02615b3f3979e1dcd6122e60ba5dbc	Use gcc broken friend workaround also with clang 8 (#6933)* Use gcc broken friend workaround also with clang 8
gcc workaround	 https://github.com/doxygen/doxygen/commit/88fa344260802ddbbc7e248c7b4ca9fe66877815	Workaround for a compiler issue with gcc-5.4.0
gcc workaround	 https://github.com/Teslos-Dev/fmtlib/commit/f81c14aa1edd48919d452da872b425c9368cf782	Workaround an issue with mixing std versions in gcc (#2017)
gcc workaround	 https://github.com/mmp/pbrt-v4/commit/95b4c9b42d0c4d160b99745be55659cf54da34ed	Pass -fkeep-inline-functions to gcc before version 8Attempt to workaround gcc bug.Issue #37.
gcc workaround	 https://github.com/fmtlib/fmt/commit/f81c14aa1edd48919d452da872b425c9368cf782	Workaround an issue with mixing std versions in gcc (#2017)
gcc workaround	 https://github.com/FredrikAleksander/mame/commit/c7adaa808f02615b3f3979e1dcd6122e60ba5dbc	Use gcc broken friend workaround also with clang 8 (#6933)* Use gcc broken friend workaround also with clang 8
gcc workaround	 https://github.com/triSYCL/sycl/commit/d9eb6c7cf55f88b28bdc6edad2eb45d0d52dfa1a	[libc++abi] Remove workarounds for missing -Wno-exceptions on older GCCshttps://gcc.gnu.org/bugzilla/show_bug.cgi?id=97675 has now been resolvedin GCC 11, so we can remove those workarounds.Differential Revision: https://reviews.llvm.org/D109188
gcc workaround	 https://github.com/beached/daw_json_link/commit/ab90519685e4d08c43e7feb00311c1e71c8ffcfb	Added Intel jcc eratum workaround for gcc to gcc tests
gcc workaround	 https://github.com/pld-linux/ploop/commit/6c2cc55bf476dfb7e3349899037081d3cb3e1742	- added gcc patch (workaround over-zelous gcc 8+ warning)
gcc workaround	 https://github.com/animetosho/ParPar/commit/ff81a957511c6fca847d42e59078fe84d41d453d	Workaround GCC<10 bug with GFNI
gcc workaround	 https://github.com/pkeir/cest/commit/f88a67b2c377772b4e717150fccd1eb71b169162	Removed unneeded GCC workaround.
gcc workaround	 https://github.com/y2kbadbug/freebsd-ports-y2kbadbug/commit/ecbe8ee95ab86253a5c6a3ba398aa7433f6c256e	Add workaround for Fortran frontend to GCC 10.PR:
gcc workaround	 https://github.com/y2kbadbug/freebsd-ports-y2kbadbug/commit/1c29d89e106c42b10a64c79ffb5a59eb11e8ada0	Add workaround for Fortran frontend to GCC 10.PR:
gcc workaround	 https://github.com/y2kbadbug/freebsd-ports-y2kbadbug/commit/1235e729ee11a8f36def144b94a00882dd9d90f9	Add workaround for Fortran frontend in GCC 10.PR:
gcc workaround	 https://github.com/seqan/seqan3/commit/4f4589d4eeaedc4b35fe89b3b7b88f57534a125d	[MISC] gcc-10.2: SEQAN3_WORKAROUND_GCC_93467 was fixed
gcc workaround	 https://github.com/seqan/seqan3/commit/06b4afda854e2c5260afd9939861a12921e46475	[FIX] gcc-11 bugs hidden by SEQAN3_WORKAROUND_GCC_93467
gcc workaround	 https://github.com/msys2/MINGW-packages/commit/2a1986d6a50e667156437f2e9be8e9774b730e86	Merge pull request #7102 from jeremyd2019/arm-newlib-remove-workaroundarm-none-eabi-newlib: remove workaround from gcc
gcc workaround	 https://github.com/Tarsnap/tarsnap/commit/5399ac18866a0a82f46a743d09d19a7df902952f	sha256.c: workaround for gcc + arm speed penaltyHopefully we'll be able to remove this in the future (or at least, restrict itto older versions of gcc).
gcc workaround	 https://github.com/g-regex/prove/commit/2d03c6379f1504a15d557c01d28bd452e56e89ce	gcc 10.2.0: -fcommon workaround; user-friendly syntax errmsgs
gcc workaround	 https://github.com/mhjacobson/avr-objc/commit/6187e336d706f1a87a7f0cbd9efa838f9d966737	objc.m: add workaround for GCC bug (difference from clang in how it emitsclasses when `sizeof (unsigned int) != sizeof (uint8_t *)`)
gcc workaround	 https://github.com/StollD/linux-fedora/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/kernel-patches/bpf/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/telegramdesktop/tdesktop/commit/348b4d54ba05bb271f2c70d35e2a6372bd264d21	Revert "Workaround build issues on GCC."This reverts commit 3defb067833999c240f0ecc39864952515f22fba.
gcc workaround	 https://github.com/jarro2783/cxxopts/commit/834fb9999bc906693f1abaf257acbddbc57a6f48	Ignore gcc-10 warning (#273)Workaround for GCC 10 null dereference warning.
gcc workaround	 https://github.com/ftk/quickjspp/commit/3be1175d276f3abb6e421a866a01707905e78ca5	gcc-8 constexpr workaround
gcc workaround	 https://github.com/gentoouser832/gentoo/commit/07eaa92245ec0d73522a721eddbb40514a049159	app-editors/emacs: Check for gcc in jit workaroundPackage-Manager: Portage-3.0.20, Repoman-3.0.3Signed-off-by: Ulrich Müller <ulm@gentoo.org>
gcc workaround	 https://github.com/sailfishos-mirror/ruby/commit/5bde2e61db8148cd5a7974f640aee38be60bf368	Workaround for gcc-4 bugFalse positive `-Wundef` in `#elif` after `#if defined`.
gcc workaround	 https://github.com/jeremia017/backend/commit/b1f8abfa88ff6a103eeea453250dc18011557a0b	add and edit workaround gcc
gcc workaround	 https://github.com/freedesktop/drm-intel/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/wireshark/wireshark/commit/09147397007c5456fd5acd4794b5ba15330bdad3	MAC-NR: workaround a gcc 9.3.0 for AMR64 false positive.
gcc workaround	 https://github.com/dxx-rebirth/dxx-rebirth/commit/775d03908367410ba834b009d2a7d6033504cbf8	Expand gcc memcpy workaround to gcc-10The upstream bug is still not fixed.
gcc workaround	 https://github.com/Panchajanya1999/linux-mainline/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/OpenXRay/xray-16/commit/465eafcaf6438a3bf2b80ab314c893feb326566c	xrCore/fastdelegate.h: removed old GCC workaround
gcc workaround	 https://github.com/swidi/CFI-based-attestation/commit/f9264ac0fdb7b58d1eb088ea91af0fee48816033	[HIP] Workaround ICE compiling SemaChecking.cpp with gcc 5Change-Id: I6c6213bc6b90365bfb78636ce7fb0700a58807cf
gcc workaround	 https://github.com/lemourin/coro-http/commit/131eceaddb2027a2125034cadb8dfd169d1fd093	curl_http: workaround gcc bug.
gcc workaround	 https://github.com/sourceruckus/linux-mdl/commit/802b5560393423166e436c7914b565f3cda9e6b9	powerpc/Makefile: Remove workaround for gcc versions below 4.9Commit 6ec4476ac825 ("Raise gcc version requirement to 4.9")made it impossible to build with gcc 4.8 and under.Remove related workaround.Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://lore.kernel.org/r/a1e552006b8c51f23edd2f6cabdd9a986c631146.1615380184.git.christophe.leroy@csgroup.eu
gcc workaround	 https://github.com/build2/cxx20-modules-examples/commit/57f1221145f9ec3ac45ce5f052e1d12035482ecb	Adjust GCC bug workaround information (99051 out, 99380 in)
gcc workaround	 https://github.com/googleprodkernel/linux-platforms/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/nine7nine/linux-cachy-nspa/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/rizinorg/rizin/commit/3d76332c3380d3f3af0bad4c4e7ac8d287524919	Workaround for the GCC < 5.0 bug
gcc workaround	 https://github.com/percona/percona-xtradb-cluster/commit/ae8cc9b2ea5a0ea2657798e5bd2956bbc6b164ea	Bug#32929012 remove gcc-4.x workaround for std::regexIssue=====The http server plugin depends on posix regex C-functions to workaroundthe missing std::regex support in the libstdc++ of gcc-4.x.As GCC 4.x isn't supported anymore as C++14 is the base requirement tobuild MySQL Router, the corresponding code can be removed and std::regexbe used on all supported compilers.Change======- use std::regex directly- remove posix_re.hRB: 26471
gcc workaround	 https://github.com/lemourin/coro-cloudstorage/commit/b9d1f8e341438f6171feaba135b386eea9719b19	src: workaround gcc bugs.
gcc workaround	 https://github.com/herrnst/dddvb-linux-kernel/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/rafaeljw/linux-pm/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/mmind/linux-riscv/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/Demon000/linux/commit/6d2ef226f2f18d530e48ead0cb5704505628b797	compiler_attributes.h: drop __has_attribute() support for gcc4Now that GCC 5.1 is the minimally supported default, the manualworkaround for older gcc versions not having __has_attribute() are nolonger relevant and can be removed.Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/googleprodkernel/linux-mm/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/TeamFahQ/linux-lz_kernel/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/gentoo-mirror/musl/commit/cae17298ec9c0d1c84577a026545491a95af2ea8	sys-devel/gcc: add workaround for cross-compile failureBug: https://bugs.gentoo.org/803371Signed-off-by: Sam James <sam@gentoo.org>
gcc workaround	 https://github.com/cyberknight777/linux-dragonheart/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/dipayan2/kernel-linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/peterzuger/linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/Silverlan/prosper/commit/0b861f515b41384be14132e70cd0701e70eead70	Add workaround for gcc compiler bug - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=88165
gcc workaround	 https://github.com/GNUWeeb/linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/grate-driver/linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/Au-Zone/linux-maivin/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/dgist-datalab/cxl-kernel/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/jeffmerkey/linux/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/youling257/android-mainline/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/hexagon-geo-surv/openembedded-core/commit/567e199862acb948cb8b3361010a9ec221147c41	gcc: Dropping mips workaroundI've tested without this and the ptest results for mips are the same withand without it so the issue this was fixing in gcc 9 was likely resolvedby gcc 11.Signed-off-by: Richard Purdie <richard.purdie@linuxfoundation.org>
gcc workaround	 https://github.com/freedesktop/drm-intel/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/woodsts/linux-stable/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/jonmason/ntb/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/kerneltoast/kernel_x86_laptop/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/fiqri19102002/kernel_x86/commit/156102fe0bb669f40f2fd27856b21f9fa8157090	Makefile: drop GCC < 5 -fno-var-tracking-assignments workaroundNow that GCC 5.1 is the minimally supported version, we can drop thisworkaround for older versions of GCC.Signed-off-by: Nick Desaulniers <ndesaulniers@google.com>Reviewed-by: Kees Cook <keescook@chromium.org>Reviewed-by: Nathan Chancellor <nathan@kernel.org>Signed-off-by: Linus Torvalds <torvalds@linux-foundation.org>
gcc workaround	 https://github.com/Tomoms/android_frameworks_av/commit/fc84b6daf941c2c32b86f2148c35d0da7b7eb0d4	camera: Workaround for GCC-compiled HAL3 drivers* When starting HAL3 using an older camera library (blob),   the internal structure is aligned differently when compiled   with GCC vs. LLVM. This could cause the "mLocked" field to   be overwritten unintentionally, resulting in all update()   calls from the HAL failing with "CameraMetadata is locked"   even though nothing actually locked it! This would cause   the service to kick out the HAL, and nobody gets a camera. * Cheap fix is to add a padding byte between mBuffer and   mLocked, and we are back in business.Change-Id: I3306e14867007a90885aca13e238dee5b49d8da2
